Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
MwtXOkRUndPU-ivbtLD-bQ,Amura Japanese,1567 2nd Ave,"{'latitude': 40.775001, 'longitude': -73.9542}",385,4.0,10028,sushi
33CZJJ7m31vkj2eBQBvOUg,Blue Ribbon Sushi Bar & Grill - Financial District,84 William St,"{'latitude': 40.70803, 'longitude': -74.00785}",26,4.5,10038,sushi
pou1-d7PENs6AD4mnt9P4g,Sushi W,2673 Broadway,"{'latitude': 40.79837, 'longitude': -73.96941}",134,4.5,10025,sushi
Gb79W0yuQfJvu0V0SDC0Ag,Aya Sushi,314 W 39th St,"{'latitude': 40.75561, 'longitude': -73.99207}",343,4.0,10018,sushi
dL6_XUUr_INX10IOMtSM0w,Oishi Bay,230 E 29th St,"{'latitude': 40.74187, 'longitude': -73.97895}",215,4.0,10016,sushi
DW6QH9hNP5kgkg-5UDS9wQ,Shinn East,119 E 7th St,"{'latitude': 40.7265202, 'longitude': -73.98429}",198,4.5,10009,sushi
PTYUAAJbEmvIv4EsyRrcnA,Momoya,427 Amsterdam Ave,"{'latitude': 40.784043, 'longitude': -73.977391}",544,4.0,10024,sushi
W08oKnigMWp4FFiGF1NJVg,Sushi Blossoms,334 8th Ave,"{'latitude': 40.747385365668656, 'longitude': -73.99678497525383}",63,4.5,10001,sushi
kLqCgM4T7NT78bDEC2-TFw,Kaiseki Room by Yamada,145 W 53rd St,"{'latitude': 40.76268, 'longitude': -73.98093}",26,4.5,10019,sushi
g8loNCHFIviiXEMN4nbKkA,Sushi 295 Mercer,295 Mercer St,"{'latitude': 40.730331, 'longitude': -73.993914}",7,5.0,10003,sushi
7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,204 E 43rd St,"{'latitude': 40.75113, 'longitude': -73.97347}",2250,4.0,10017,sushi
CnDMmAzrNJF64Y8QcelQAQ,Sushi by Bou - Chelsea,232 7th Ave,"{'latitude': 40.74453, 'longitude': -73.99556}",17,5.0,10011,sushi
tyyqm0ftkoKQxednWNh0Tg,UOGASHI,318 West 51st St,"{'latitude': 40.76326, 'longitude': -73.98671}",123,4.5,10019,sushi
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,57 W 76th St,"{'latitude': 40.779997, 'longitude': -73.976516}",396,4.0,10023,sushi
lY_gb_hNbit6GHBiOn3VeQ,Nami Nori,33 Carmine St,"{'latitude': 40.730284, 'longitude': -74.003212}",678,4.0,10014,sushi
dCDpb-fz6Ton9AXLoaWIhA,Momoya SoHo,47 Prince St,"{'latitude': 40.72349, 'longitude': -73.99579}",115,4.0,10012,sushi
YoR6ouUwehLFnBQ7RAjPlw,Zawa Japanese,354 E 66th St,"{'latitude': 40.76397, 'longitude': -73.9592}",146,4.5,10065,sushi
MmXZLVwWcYugi_TXSHmjeQ,Sushi by Bou Times Square,132 W 47th St,"{'latitude': 40.75851, 'longitude': -73.98322}",738,4.5,10036,sushi
vX0_qcuVXoeeH1_24I8lSA,Sushi Kaito,244 W 72nd St,"{'latitude': 40.779199, 'longitude': -73.983662}",203,4.5,10023,sushi
wcnfhQ7Q_us38Q1uEARagw,Sushi Jin,316 E 84th St,"{'latitude': 40.776032, 'longitude': -73.951988}",61,5.0,10028,sushi
D6ZEcG1FCZ18nekMWrhgMg,Wokuni,327 Lexington Ave,"{'latitude': 40.7492189, 'longitude': -73.9773529}",371,4.0,10016,sushi
ocnHpILS80DHL--34L8xpw,Sushi Noz,181 E 78th St,"{'latitude': 40.77385, 'longitude': -73.95813}",174,4.5,10075,sushi
aK2ipD9K8-usBw_gkvvJuw,Nare Sushi,115 E 57th St,"{'latitude': 40.76143, 'longitude': -73.96992}",393,4.0,10022,sushi
m6sYBuozGY1JhnHlBf1Bzg,BondST,6 Bond St,"{'latitude': 40.726934, 'longitude': -73.994404}",1113,4.0,10012,sushi
oyyubJoK0VZ2V3a5sVJULg,Natsumi,226 W 50th St,"{'latitude': 40.761673475325274, 'longitude': -73.98518550748527}",934,4.0,10019,sushi
8tcFpd0dcmfzbLgbTO4tdw,Sen Sakana,28 W 44th St,"{'latitude': 40.75522571524429, 'longitude': -73.98163}",322,4.0,10036,sushi
GuPAGPMXUHw4ntkEAA-tow,Domo Sushi,98 Mott St,"{'latitude': 40.71718, 'longitude': -73.99742}",37,4.5,10013,sushi
B8wHwGZCddRZ_T953FApxQ,Maki Kosaka,55 W 19th St,"{'latitude': 40.740322, 'longitude': -73.99379}",98,4.5,10011,sushi
15R8rx9SHKNVYBwgAuTyGA,Sushi Ginza Onodera,461 5th Ave,"{'latitude': 40.7523399, 'longitude': -73.98151}",235,4.5,10017,sushi
cYFWtHIlqnsx_jOtikSWSA,Ume,1154 1st Ave,"{'latitude': 40.76232396534527, 'longitude': -73.95977846461652}",10,4.5,10065,sushi
uXsYr76zioJq7jjOKRwQog,Shinbashi 72,218 W 72nd St,"{'latitude': 40.778775, 'longitude': -73.982884}",83,4.5,10023,sushi
DuKEM58WxRQ2QqtuGRs5Hw,Sushi Yugen,1144 1st Ave,"{'latitude': 40.76196, 'longitude': -73.96005}",34,4.5,10065,sushi
PuiSQqVdC38FhwXtWOPJzw,251 Ginza Sushi,251 E 35th St,"{'latitude': 40.745938977155, 'longitude': -73.975854889858}",259,4.0,10016,sushi
oB2cpcZNyjDklNqZN0n8hg,Sushi Ishikawa,419 E 74th St,"{'latitude': 40.768783, 'longitude': -73.9538981}",323,4.5,10021,sushi
IS94JDTcq_WedBcj6P4qpQ,Sushi on Jones,210 W 10th St,"{'latitude': 40.73399, 'longitude': -74.00418}",263,4.0,10014,sushi
MLBqYHtCwACXgmKxYTFq3g,KazuNori | The Original Hand Roll Bar,157 E 53rd St,"{'latitude': 40.7580782, 'longitude': -73.96999889026759}",52,4.5,10022,sushi
snJZrvebNxanqMmWPhqndg,Sashimi Express II,223 E 74th St,"{'latitude': 40.77068, 'longitude': -73.95849}",151,4.5,10021,sushi
Exb6scc1mLuhsWrMLJqw9g,Sushi Lab - East Village,320 East 11th St,"{'latitude': 40.729793874721146, 'longitude': -73.9853292}",56,5.0,10003,sushi
5ZgCfc1_fotAKUp7n3YJkQ,Towa,36 W 26th St,"{'latitude': 40.7442, 'longitude': -73.99062}",58,4.5,10010,sushi
pNe8ZCkGTe4cXfKdOF7kYQ,Ise Restaurant,63 Cooper Sq,"{'latitude': 40.7291024, 'longitude': -73.9900618}",611,4.5,10003,sushi
eQ4QUGvuHGBzsOrphsVc6A,Kimura,31 St Marks Pl,"{'latitude': 40.728995, 'longitude': -73.988279}",325,4.5,10003,sushi
f48yzy50jQDH7X5xFAluOw,Tsukimi,228 East 10th St,"{'latitude': 40.72908, 'longitude': -73.98541}",53,5.0,10003,sushi
QR1YIRzFjd2bi5iBzT9zXg,Blue Ribbon Sushi,119 Sullivan St,"{'latitude': 40.72612, 'longitude': -74.0025299}",1218,4.0,10012,sushi
bLDHO08mO_OMNMBW9gdetw,MoMo Sushi,239 Park Ave S,"{'latitude': 40.737917460763086, 'longitude': -73.98782763958498}",220,4.0,10003,sushi
vmoRGfd2xIAN-Ty0kiK_lA,Ito,75 Barclay St,"{'latitude': 40.71330901722842, 'longitude': -74.01016682421009}",22,4.5,10007,sushi
gDcpB3AnhXv9-NUf_3chEA,Daikanyama,1000 3rd Ave,"{'latitude': 40.762478, 'longitude': -73.967158}",28,4.0,10022,sushi
7iY35991NhQ1AShJZCNZgA,Sakagura,211 E 43rd St,"{'latitude': 40.7516467024541, 'longitude': -73.9729489318165}",1864,4.0,10017,sushi
hY80ALWhA_i1yqMA0L3ruA,Mojo Omakase,177 9th Ave,"{'latitude': 40.7450569, 'longitude': -74.0027927}",118,4.5,10011,sushi
5llQecdr7h5XY2tNu405pg,MIkado Sushi,109 W 14th St,"{'latitude': 40.73778, 'longitude': -73.99741}",10,4.0,10011,sushi
skL_mmJRGkLTrdYhy3rnlg,Sushi Hatsune,50 Eldridge St,"{'latitude': 40.715995320569505, 'longitude': -73.9927898728603}",52,4.5,10002,sushi
kCpKwCW49k3ImuI5cK6LSw,Gu Japanese Fusion Sushi & Bar,155 E 52nd St,"{'latitude': 40.75743, 'longitude': -73.97042}",235,4.0,10022,sushi
x4BfdPUJQ4nCr3vvBH1IeA,Domakase,23 Avenue B,"{'latitude': 40.72218, 'longitude': -73.98319}",21,5.0,10009,sushi
FwUeXKY9oGSYYg2M3ZdMuQ,Noz 17,458 W 17th St,"{'latitude': 40.74387, 'longitude': -74.00658}",6,5.0,10011,sushi
0LRQqNFqK78TcLnPONrGHg,Yoshino,342 Bowery,"{'latitude': 40.726243, 'longitude': -73.992195}",25,4.5,10012,sushi
l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,239 E 53rd St,"{'latitude': 40.75725, 'longitude': -73.96774}",700,4.5,10022,sushi
aTzxrI2o3vH_HQkqeFszzg,Juban,207 10th Ave,"{'latitude': 40.74731, 'longitude': -74.00467}",233,4.0,10011,sushi
lr1cDLPA0n34f9FGtPbZVQ,Sushi Ikumi,135 Sullivan St,"{'latitude': 40.72668971545776, 'longitude': -74.0018095}",44,5.0,10012,sushi
hUf1EpnxbxFU4gf2nL7H-Q,Raku It's Japanese,212 East 52nd St,"{'latitude': 40.756591, 'longitude': -73.969306}",173,4.5,10022,sushi
wlgM8cU6BOm2sLGud-n-rw,MOKO,138 2nd Ave,"{'latitude': 40.72881, 'longitude': -73.98727}",161,4.0,10003,sushi
pGYovGGnxm0tMmkiQJPygA,Ume Williamsburg,237 Kent Ave,"{'latitude': 40.71657, 'longitude': -73.96559}",416,4.0,11249,sushi
bu7k1pBrfbhGzYao3YoHsg,Nara Sushi,76 Pearl St,"{'latitude': 40.70377, 'longitude': -74.01041}",97,4.5,10004,sushi
dX3EgCZzY17GZC_ob5DsfA,Dragon Sushi,2072 Frederick Douglass Blvd,"{'latitude': 40.80194, 'longitude': -73.95694}",32,4.0,10026,sushi
w0muQDL21sXLI4JmMxvnzQ,The Office of Mr Moto,120 Saint Marks Pl,"{'latitude': 40.72682423372927, 'longitude': -73.984036}",23,5.0,10009,sushi
LLHY7JMG16gYuJzDYRskRQ,Icca,20 Warren St,"{'latitude': 40.71426825071808, 'longitude': -74.0077059598649}",12,4.5,10007,sushi
d5vREOMISnwoYEWlDpPAvw,Mogmog,5-35 51st Ave,"{'latitude': 40.74234254828357, 'longitude': -73.95525397259676}",27,5.0,11101,sushi
OLSSJIp8pu5UlugTF7tuHA,Ootoya Chelsea,8 W 18th St,"{'latitude': 40.73881, 'longitude': -73.99279}",1510,4.0,10011,sushi
MWx4HB9p7pCzse9CInLuDw,Sushi Seki,1143 1st Ave,"{'latitude': 40.761918, 'longitude': -73.960536}",548,4.0,10065,sushi
apVwBCTi2rQUbFRrlq0wmg,Saishin,18 Ninth Ave,"{'latitude': 40.73993, 'longitude': -74.00584}",17,4.5,10014,sushi
nJh1ioLcN6XBQEstR6x9yw,Dai Hachi Sushi,46-18 Vernon Blvd,"{'latitude': 40.74633, 'longitude': -73.95319}",261,4.5,11101,sushi
TeBthQZ2xpxyvXheS08ovw,Blue Ribbon Sushi Izakaya,187 Orchard St,"{'latitude': 40.7220839812692, 'longitude': -73.9882245327093}",569,4.0,10002,sushi
wSGZA3DOFSUvALZRKCM_Sw,Tanoshi Sushi Sake Bar,1372 York Ave,"{'latitude': 40.767568, 'longitude': -73.952815}",813,4.5,10021,sushi
d7X3d_siRqmj88ZZerXhsw,Noz Market,1374 3rd Ave,"{'latitude': 40.77382345943564, 'longitude': -73.9579557}",36,4.0,10075,sushi
0ASfmKBIeJlTO6IzES6rzw,Shiki Omakase,71 W Houston St,"{'latitude': 40.72654, 'longitude': -73.99956}",330,4.5,10012,sushi
LZg7F1_HSl3Nmwl54NQtqA,Taru,30 W 53rd St,"{'latitude': 40.76096, 'longitude': -73.97745}",25,4.5,10019,sushi
Ta1tudYs2rPuxo-Hcn7_NQ,Gosuke Akimitsu,235 W 35th St,"{'latitude': 40.7523, 'longitude': -73.99127}",45,4.0,10001,sushi
_F29-1dkiBmDPSaKQ9_O0Q,Hakata Tonton,35 W 35th St,"{'latitude': 40.749981, 'longitude': -73.985719}",99,4.5,10001,sushi
yhFhcA2XZsiLu_LUCwgieA,Rosella,137 Avenue A,"{'latitude': 40.727102, 'longitude': -73.982987}",53,5.0,10009,sushi
BiFBVQwkCIurPP-ytstGwQ,Shima Sushi,226 E 51st St,"{'latitude': 40.75588, 'longitude': -73.96926}",75,4.0,10022,sushi
cT48RskMO_o35Ua0tlifyQ,Heno Heno,358 W 46th St,"{'latitude': 40.7605197, 'longitude': -73.99011170000001}",55,4.5,10036,sushi
YC-wGlO0oOkEIaCEDZv-ag,Yakitori Totto,251 W 55th St,"{'latitude': 40.765375, 'longitude': -73.983114}",1424,4.0,10019,sushi
Wntb9WTl1wZDmO-oswhqAQ,Moody Tongue Sushi,150 West 10th St,"{'latitude': 40.73443, 'longitude': -74.00116}",13,5.0,10014,sushi
SBQ0iuFG15rscuArUYDlTg,Bondi Sushi,246 5th Ave,"{'latitude': 40.7447651, 'longitude': -73.9878047}",307,4.0,10001,sushi
qm1J_dPA5IHij1oAnoZwHw,nonono,118 Madison Ave,"{'latitude': 40.74545, 'longitude': -73.98499}",1093,4.0,10016,sushi
et9pAFtSvNOct9Qcmtcf7g,Mido Japanese,612 Amsterdam Ave,"{'latitude': 40.7900491, 'longitude': -73.9734598}",263,4.0,10024,sushi
kPU4ctTBxWpZT_JB2lH7FQ,Sushi by Bou Flatiron,922 Broadway,"{'latitude': 40.73992, 'longitude': -73.9894}",4,4.0,10010,sushi
YvRTy-6_akPsz25BSSuC_w,Sushi Teru,615 1/2 Hudson St,"{'latitude': 40.737832, 'longitude': -74.00594}",50,4.5,10014,sushi
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,370 Lexington Ave,"{'latitude': 40.750701, 'longitude': -73.976961}",105,4.5,10017,sushi
7j6CGUCw93gEsYqSetCstw,Hamachi 34,56 E 34th St,"{'latitude': 40.7472269, 'longitude': -73.9822477}",430,4.0,10016,sushi
22uB5xk1aXPwRi9mc6bmOQ,Ajisai on Duane,183 Duane St,"{'latitude': 40.71751, 'longitude': -74.01021}",38,5.0,10013,sushi
abNHO9-xlCsv31gghCUuxw,Zutto Japanese American Pub,77 Hudson St,"{'latitude': 40.71847, 'longitude': -74.00903}",995,4.0,10013,sushi
oIPpGBpDdi_Z_7hhXGvW8Q,Kealoha Sushi & Poke Bowl,330 E 53rd St,"{'latitude': 40.7561010455144, 'longitude': -73.9660321176052}",124,4.5,10022,sushi
BzzE_pu1PL2pwEPmvxU6oQ,Osakana,42 1/2 St Marks Pl,"{'latitude': 40.7282512287777, 'longitude': -73.98726153447683}",15,4.0,10003,sushi
rd1mykKYMBlJW33kQmTRNQ,Mine Craft Sushi,15 St Marks Pl,"{'latitude': 40.72936, 'longitude': -73.98884}",58,4.5,10003,sushi
fuNopXJyttOnvIRo5Ht_Zw,Hiramasa,1312 Madison Ave,"{'latitude': 40.78526, 'longitude': -73.95579}",11,4.5,10128,sushi
oTL_nPII6x0HfPVpEQklUg,PLANTA Queen - Nomad,15 W 27th St,"{'latitude': 40.744435, 'longitude': -73.98832}",533,4.5,10001,sushi
yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,220 W 13th St,"{'latitude': 40.7381972955808, 'longitude': -74.0014449879527}",204,4.5,10011,sushi
K84FS4X-Hj2Xt_uUCjwNIA,Kissaki Sushi,286 Columbus Ave,"{'latitude': 40.778571, 'longitude': -73.978209}",68,3.5,10023,sushi
J85NKgA4tOgBAoqxu0vBNw,Sushi Damo,330 W 58th St,"{'latitude': 40.76778, 'longitude': -73.98358}",338,3.5,10019,sushi
FXimZKjpMjbDR20M2ruhvg,Sapps,27-26 Jackson Ave,"{'latitude': 40.74762, 'longitude': -73.94008}",271,4.0,11101,sushi
piN1qTj49J4RN-g7kNjpZg,Kura Revolving Sushi Bar,2151 Lemoine Ave,"{'latitude': 40.85622, 'longitude': -73.96783}",552,4.0,7024,sushi
vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,227 Canal St,"{'latitude': 40.71792477072888, 'longitude': -73.99945752883555}",519,4.0,10013,sushi
k_rLFIMOAbvchgWKEuKdtw,Kikoo Sushi,998 Columbus Ave,"{'latitude': 40.8016099, 'longitude': -73.96164}",191,4.0,10025,sushi
wm_tAP0ZoL877jWfOwM29Q,JoJi,1 Vanderbilt Ave,"{'latitude': 40.753022, 'longitude': -73.978485}",6,4.5,10017,sushi
C5tqSSgVPfgtsJn3QnvDiQ,Hibino,10-70 Jackson Ave,"{'latitude': 40.742626, 'longitude': -73.95198}",269,4.0,11101,sushi
fv6gZQw8jUYUzGx_fYdI-g,MakiMaki Sushi,360 Lexington Ave,"{'latitude': 40.7504, 'longitude': -73.97698}",56,4.0,10017,sushi
Ms1p17KsYteDlkvHnllC2g,Soba Totto,211 E 43rd St,"{'latitude': 40.75142035952174, 'longitude': -73.97310626441747}",931,4.0,10017,sushi
lDT8tWq3vp5nKRNns1i2uQ,Katagiri Japanese Grocery,370 Lexington Ave,"{'latitude': 40.750942, 'longitude': -73.97706}",176,4.5,10017,sushi
ckDKWs7pyXpRYi06sVedrA,TJ Asian Bistro,50-19 Skillman Ave,"{'latitude': 40.7461895, 'longitude': -73.9136856}",484,4.5,11377,sushi
SLfVjeW6AauL6zaYjsCOTQ,Barn Joo Nomad,816 6th Ave,"{'latitude': 40.74604, 'longitude': -73.99022}",132,4.5,10001,sushi
flHcoaHEWxACgc-Vk9MsOQ,Jukai,237 E 53rd St,"{'latitude': 40.75718, 'longitude': -73.9678837692742}",183,4.0,10022,sushi
VzstANC68PM1BbyOcDXEtw,Donburiya,253 W 55th St,"{'latitude': 40.76528, 'longitude': -73.98326}",429,4.0,10019,sushi
VVlHJ6_sJbRAodV5lCzBnA,Kanoyama,175 2nd Ave,"{'latitude': 40.730545186039, 'longitude': -73.986544028849}",715,4.0,10003,sushi
6t5xWjPLWAjJV3YFMX_oaw,Hirohisa,73 Thompson St,"{'latitude': 40.724597, 'longitude': -74.003174}",196,4.5,10012,sushi
IVDk7BYFWwFsYPRbHLd49w,Takeda,566 Amsterdam Ave,"{'latitude': 40.788749, 'longitude': -73.974599}",64,4.5,10024,sushi
ZxHgAhGLuzvl016NctaJVA,Matsunori box,261 Canal St,"{'latitude': 40.718985, 'longitude': -74.000702}",4,3.5,10013,sushi
3WRx6_OIG6PY1El6Iv6RDg,Gouie,115 Delancey St,"{'latitude': 40.718278877084515, 'longitude': -73.98814709999999}",18,4.5,10002,sushi
AAP2fFjya6uSkZXTzGlg7g,Shiro Omakase - Midtown,988 2nd Ave,"{'latitude': 40.75625, 'longitude': -73.9673}",14,4.5,10022,sushi
QaEqD7q2GtmlovBOPC6yIQ,Murasaki,46-44 Vernon Blvd,"{'latitude': 40.74567678701478, 'longitude': -73.95327455356471}",258,4.5,11101,sushi
jR09vZmJnwKPw4DyMxgwnw,Sushi on Jones,348 Bowery,"{'latitude': 40.72664, 'longitude': -73.99202}",500,4.0,10012,sushi
T8lCM6e5A4nA-epOogQzUA,Sapps,2888 Broadway,"{'latitude': 40.805631, 'longitude': -73.96527}",16,4.5,10025,sushi
AYsKRbXx1U9OR-OCTCWWhw,Tomo21 Sushi,172 Thompson St,"{'latitude': 40.72769870140166, 'longitude': -74.00019761616791}",31,4.0,10012,sushi
kesYSgOJW5krU6L8n9qQ4Q,Ichibantei,401 E 13th St,"{'latitude': 40.73063, 'longitude': -73.98275}",278,4.0,10009,sushi
YpIedbRiIE30QCGJiTx0ng,Ondo Omakase,301 Elizabeth St,"{'latitude': 40.72465, 'longitude': -73.99348}",21,5.0,10012,sushi
ZfuZ2byArGq-5j8zX8Afeg,Zest Sushi,249 Broome St,"{'latitude': 40.7178344726563, 'longitude': -73.9899597167969}",926,4.0,10002,sushi
rH2QYtdcAjkY6uY45iKy3w,Sushi & Co,459 Lexington Ave,"{'latitude': 40.7534, 'longitude': -73.97434}",20,4.0,10017,sushi
frjMUU8VpT6Ou0y7TWEgYw,Hana,10-12 W 51st St,"{'latitude': 40.7595357525026, 'longitude': -73.9776032938552}",3,3.5,10111,sushi
axqp3pGJXnTLgq2QrPyDyQ,Benemon,108 E 4th St,"{'latitude': 40.72551, 'longitude': -73.98838}",696,4.5,10003,sushi
4Jp0wdJXLpmgCwWv6o6YEQ,Torishin,362 W 53rd St,"{'latitude': 40.76496, 'longitude': -73.98721}",355,4.0,10019,sushi
1wawnv6mzqatgA17pukdZw,Nakaji,48 Bowery,"{'latitude': 40.7157, 'longitude': -73.99663}",70,4.0,10013,sushi
00mykkev3tKCjTsKV60yOA,Sushi of Gari 46,347 W 46th St,"{'latitude': 40.76072, 'longitude': -73.98957}",715,4.0,10036,sushi
c6TxjOx2CbKF2TL6n35Oqg,Yum Yubu,140 W 51st St,"{'latitude': 40.761063436984, 'longitude': -73.98176964372396}",4,3.5,10020,sushi
W_ebg9LGWmhuzffKnguwoQ,Sake Kawa,32-05 36th Ave,"{'latitude': 40.7563, 'longitude': -73.92855}",210,4.5,11106,sushi
GXNIS_0MaWoVHmABQfQvKw,Zutto Ramen Sushi Bar,384 Broome St,"{'latitude': 40.72216387113858, 'longitude': -74.00060262235758}",63,4.5,10013,sushi
_JtZuBGBwlpL46L6N7CN5Q,Genji Sushi Bars,10 Columbus Cir,"{'latitude': 40.7681178171433, 'longitude': -73.9821528465896}",1,5.0,10003,sushi
KUQC0yJiwVRnxCYuF9IGfw,Sushi 456,456 Hudson St,"{'latitude': 40.7313524, 'longitude': -74.0065048}",55,4.5,10014,sushi
kkVutuFSHhCd2Xtm_0ia2A,Sushi Kai,332 E 9th St,"{'latitude': 40.728498, 'longitude': -73.98615}",142,4.5,10003,sushi
w99Vgg5gE7PIHvyMudoq7A,Thirteen Water,208 E 7th St,"{'latitude': 40.72444577406931, 'longitude': -73.97992384134479}",68,4.5,10009,sushi
diiUjS6uHvbQRoiWOGKXsA,Nami Nori,236 N 12th St,"{'latitude': 40.71913964537471, 'longitude': -73.95284072719873}",112,4.5,11211,sushi
RVfMXJ-149rpyJtAH0ejFg,Sushi of Miso,10-46 Jackson Ave,"{'latitude': 40.7423109, 'longitude': -73.9526506}",15,4.5,11101,sushi
5UqEDoMZCrvhSKgCWg5GGw,Isohama,1666 3rd Ave,"{'latitude': 40.78361, 'longitude': -73.95088}",215,4.0,10128,sushi
OIWOxeZ-nCMGmuSRTA8jDw,Taikun Sushi,79 Delancey St,"{'latitude': 40.71887, 'longitude': -73.99003}",37,4.5,10002,sushi
Xfx5MCkghFKEWZ8umGMpIA,Sushi Suki,1577 York Ave,"{'latitude': 40.774511, 'longitude': -73.948429}",168,3.5,10028,sushi
BCg5O26hQnVX7OOepNLK6w,Blue Ribbon Sushi Bar - Hudson Eats,225 Liberty St,"{'latitude': 40.712693, 'longitude': -74.015839}",158,3.5,10281,sushi
wUKR0A14ZwXfHDLjtiaT_g,Kaya Asian Fusion Bar,334 N Main St,"{'latitude': 40.884836, 'longitude': -74.082217}",154,4.5,7644,sushi
ax4INkzwL__-d_kGJfcA-w,Kaikagetsu NYC,162 Orchard St,"{'latitude': 40.72104, 'longitude': -73.98848}",136,4.5,10002,sushi
9dikwBwukRl26W6Jqo09nQ,Oramen,579 6th Ave,"{'latitude': 40.73901, 'longitude': -73.99599}",335,4.0,10011,sushi
NUFdHBhmlzJAZv0IpYuOoA,Sushi Tokyo Chelsea,121 W 19th St,"{'latitude': 40.74081, 'longitude': -73.99509}",42,4.0,10011,sushi
a8Lj13uc3Hhyjm0eYL90sw,Sushi On Me,71-26 Roosevelt Ave,"{'latitude': 40.746444, 'longitude': -73.893947}",231,5.0,11372,sushi
-lKKdp0XYVJY2DWL-ZSwtQ,Pac Rim,308 E 49th St,"{'latitude': 40.75373972103885, 'longitude': -73.96800323380802}",7,4.5,10017,sushi
1QBkR2jKEMYj5ACMUIx_bA,The Den,428 Greenwich St,"{'latitude': 40.722428, 'longitude': -74.009961}",1,5.0,10013,sushi
vHs2lZOqcyuv5uO-OOs_Sg,To Date Japanese Food,768 57th St,"{'latitude': 40.637337, 'longitude': -74.008481}",59,4.5,11220,sushi
u8seGm3CnP6RGEiimftUIQ,Tenzan,285 Columbus Ave,"{'latitude': 40.7783079154181, 'longitude': -73.9779206995186}",487,3.5,10023,sushi
wcwftlB-61XG4ymGTR61aw,SakaMai,157 Ludlow St,"{'latitude': 40.7209536656701, 'longitude': -73.9881407239426}",773,4.0,10002,sushi
aY8JCml1xlOg5a1BHn2DNQ,Tsukushi,357 E 50th St,"{'latitude': 40.75414, 'longitude': -73.96648}",102,4.0,10017,sushi
-DHpd5b4c3fX1yIuOyYpzA,Suki Ichiro Restaurant,1694 2nd Ave,"{'latitude': 40.77888, 'longitude': -73.95078}",79,4.0,10128,sushi
O1XrvIq-6IlLunLYEjOiFQ,Kushi Kushi Yaki,2 W 32nd St,"{'latitude': 40.747266, 'longitude': -73.9861784}",120,4.5,10001,sushi
HFn1sPqKSzvxaMk2n2ZtJw,Kotobuki Manhattan,56 3rd Ave,"{'latitude': 40.731107, 'longitude': -73.98912}",710,4.0,10003,sushi
pTMnHb_W3sKqS8oCzjHdVA,SenYa,109 1st Ave,"{'latitude': 40.7269015463545, 'longitude': -73.986101118587}",318,4.0,10003,sushi
Brs_MJhAXe60iMnlpeqkKA,Yakiniku West,218 E 9th St,"{'latitude': 40.72965099486931, 'longitude': -73.98855901656697}",754,4.0,10003,sushi
EtUWwO01J4Y5rSErv-NqGQ,bondi sushi,70TH And Broadway,"{'latitude': 40.77755095021887, 'longitude': -73.98180216550827}",13,3.0,10023,sushi
P_UREWCQxEYVbBa-KW_Wew,EN Japanese Brasserie,435 Hudson St,"{'latitude': 40.7306, 'longitude': -74.00698}",1345,4.0,10014,sushi
kN3rkbjvqkY62CDRYUVz4g,Yopparai,49 Clinton St,"{'latitude': 40.71975013980203, 'longitude': -73.98488557728082}",259,4.5,10002,sushi
EG8MnctXEOXkm7b_yge7Pw,Osakana,290 Graham Ave,"{'latitude': 40.71224, 'longitude': -73.94376}",78,4.0,11211,sushi
8hxvfFZH4kPp35kH5DhnIw,Kumo Sushi,165 W 72nd St,"{'latitude': 40.7785911560059, 'longitude': -73.9808349609375}",191,3.0,10023,sushi
orYWYTk6kNK1YODsADk_tg,The Jin,856 10th Ave,"{'latitude': 40.768541, 'longitude': -73.988734}",475,4.5,10019,sushi
3n6i8TwGEIL9KnCCHUyiqA,Sai,95-34 Queens Blvd,"{'latitude': 40.73012, 'longitude': -73.8636}",320,4.5,11374,sushi
_FICyzFLQxR7N62I6qU94A,KanaHashi,981 Manhattan Ave,"{'latitude': 40.73263, 'longitude': -73.95482}",204,4.5,11222,sushi
nNAzEGkZnecQF0yZdYfMIg,Edo Sushi Japanese Restaurant,9 E 17th St,"{'latitude': 40.73774, 'longitude': -73.99127}",325,4.0,10003,sushi
ves5zPXMxQk1-HK3E1fNhA,Norikoh,43 W 24th St,"{'latitude': 40.74336530428082, 'longitude': -73.99134204180429}",74,4.0,10010,sushi
1Ws63KLmL3vQ1Brm8yTNvg,Bondi,75 Kenmare St,"{'latitude': 40.72121, 'longitude': -73.99628}",61,3.5,10012,sushi
ynR4-QgEOsE7VhNfIWo73w,Secchu Yokota,199 E 3rd St,"{'latitude': 40.722841651410874, 'longitude': -73.9831015}",143,5.0,10009,sushi
TJnjrhgKvsA8hoDObUECdg,Sushi Mumi,130 St Marks Pl,"{'latitude': 40.726696, 'longitude': -73.983565}",7,5.0,10009,sushi
kQa2W0D84lwO31QgUPoOLA,Ushiwakamaru,362 W 23rd St,"{'latitude': 40.746132011205994, 'longitude': -74.00103248594787}",206,4.0,10011,sushi
